0	861.545	866.258
0.0119366	861.489	866.24
0.0238732	861.373	866.193
0.0358099	861.254	866.131
0.0477465	861.133	866.061
0.0596831	861.012	865.987
0.0716197	860.889	865.911
0.0835563	860.766	865.832
0.095493	860.641	865.753
0.10743	860.516	865.673
0.119366	860.389	865.591
0.131303	860.262	865.509
0.143239	860.133	865.427
0.155176	860.003	865.343
0.167113	859.872	865.259
0.179049	859.74	865.174
0.190986	859.607	865.088
0.202923	859.473	865.001
0.214859	859.338	864.914
0.226796	859.202	864.826
0.238732	859.065	864.737
0.250669	858.926	864.647
0.262606	858.787	864.556
0.274542	858.646	864.465
0.286479	858.504	864.372
0.298416	858.361	864.279
0.310352	858.217	864.185
0.322289	858.072	864.091
0.334225	857.926	863.995
0.346162	857.778	863.899
0.358099	857.629	863.801
0.370035	857.48	863.703
0.381972	857.329	863.604
0.393908	857.176	863.504
0.405845	857.023	863.403
0.417782	856.868	863.302
0.429718	856.713	863.199
0.441655	856.556	863.096
0.453592	856.398	862.991
0.465528	856.238	862.886
0.477465	856.078	862.78
0.489401	855.916	862.673
0.501338	855.753	862.565
0.513275	855.588	862.456
0.525211	855.423	862.346
0.537148	855.256	862.235
0.549085	855.088	862.123
0.561021	854.919	862.01
0.572958	854.748	861.897
0.584894	854.576	861.782
0.596831	854.403	861.667
0.608768	854.228	861.55
0.620704	854.053	861.432
0.632641	853.876	861.314
0.644578	853.697	861.194
0.656514	853.517	861.074
0.668451	853.336	860.952
0.680387	853.154	860.83
0.692324	852.97	860.706
0.704261	852.785	860.581
0.716197	852.599	860.456
0.728134	852.411	860.329
0.74007	852.222	860.201
0.752007	852.032	860.073
0.763944	851.84	859.943
0.77588	851.647	859.812
0.787817	851.452	859.68
0.799754	851.256	859.547
0.81169	851.058	859.413
0.823627	850.86	859.278
0.835563	850.659	859.142
0.8475	850.458	859.004
0.859437	850.255	858.866
0.871373	850.05	858.726
0.88331	849.844	858.586
0.895247	849.637	858.444
0.907183	849.428	858.301
0.91912	849.218	858.157
0.931056	849.006	858.012
0.942993	848.793	857.865
0.95493	848.578	857.718
0.966866	848.362	857.569
0.978803	848.144	857.419
0.99074	847.925	857.268
1.00268	847.704	857.116
1.01461	847.482	856.963
1.02655	847.258	856.808
1.03849	847.033	856.652
1.05042	846.806	856.495
1.06236	846.578	856.337
1.0743	846.348	856.178
1.08623	846.117	856.017
1.09817	845.884	855.856
1.11011	845.65	855.693
1.12204	845.414	855.528
1.13398	845.176	855.363
1.14592	844.937	855.196
1.15785	844.696	855.028
1.16979	844.454	854.859
1.18173	844.21	854.688
1.19366	843.964	854.516
1.2056	843.717	854.343
1.21754	843.469	854.169
1.22947	843.218	853.993
1.24141	842.966	853.816
1.25335	842.713	853.637
1.26528	842.457	853.458
1.27722	842.201	853.277
1.28916	841.942	853.095
1.30109	841.682	852.911
1.31303	841.42	852.726
1.32496	841.156	852.54
1.3369	840.891	852.352
1.34884	840.624	852.163
1.36077	840.356	851.972
1.37271	840.086	851.781
1.38465	839.814	851.587
1.39658	839.54	851.393
1.40852	839.265	851.197
1.42046	838.988	851
1.43239	838.709	850.801
1.44433	838.429	850.601
1.45627	838.147	850.399
1.4682	837.863	850.196
1.48014	837.577	849.992
1.49208	837.29	849.786
1.50401	837	849.579
1.51595	836.71	849.37
1.52789	836.417	849.16
1.53982	836.122	848.948
1.55176	835.826	848.735
1.5637	835.528	848.52
1.57563	835.229	848.304
1.58757	834.927	848.087
1.59951	834.624	847.867
1.61144	834.318	847.647
1.62338	834.012	847.425
1.63532	833.703	847.201
1.64725	833.392	846.976
1.65919	833.08	846.75
1.67113	832.766	846.521
1.68306	832.45	846.292
1.695	832.132	846.06
1.70694	831.812	845.828
1.71887	831.49	845.593
1.73081	831.167	845.357
1.74275	830.842	845.12
1.75468	830.515	844.881
1.76662	830.186	844.64
1.77856	829.855	844.398
1.79049	829.522	844.154
1.80243	829.187	843.909
1.81437	828.851	843.662
1.8263	828.513	843.413
1.83824	828.172	843.163
1.85018	827.83	842.911
1.86211	827.486	842.658
1.87405	827.14	842.403
1.88599	826.792	842.146
1.89792	826.442	841.888
1.90986	826.091	841.628
1.9218	825.737	841.366
1.93373	825.381	841.102
1.94567	825.024	840.837
1.95761	824.664	840.571
1.96954	824.303	840.302
1.98148	823.939	840.032
1.99342	823.574	839.761
2.00535	823.207	839.487
2.01729	822.838	839.212
2.02923	822.466	838.935
2.04116	822.093	838.656
2.0531	821.718	838.376
2.06504	821.341	838.094
2.07697	820.962	837.81
2.08891	820.581	837.525
2.10085	820.198	837.238
2.11278	819.813	836.949
2.12472	819.426	836.658
2.13666	819.036	836.365
2.14859	818.645	836.071
2.16053	818.252	835.775
2.17246	817.857	835.477
2.1844	817.46	835.177
2.19634	817.061	834.876
2.20827	816.66	834.573
2.22021	816.257	834.268
2.23215	815.851	833.961
2.24408	815.444	833.652
2.25602	815.035	833.342
2.26796	814.624	833.03
2.27989	814.21	832.716
2.29183	813.795	832.4
2.30377	813.377	832.082
2.3157	812.958	831.763
2.32764	812.536	831.441
2.33958	812.113	831.118
2.35151	811.687	830.793
2.36345	811.259	830.466
2.37539	810.829	830.137
2.38732	810.398	829.806
2.39926	809.964	829.474
2.4112	809.528	829.139
2.42313	809.089	828.803
2.43507	808.649	828.464
2.44701	808.207	828.124
2.45894	807.763	827.782
2.47088	807.316	827.438
2.48282	806.868	827.092
2.49475	806.417	826.745
2.50669	805.964	826.395
2.51863	805.51	826.043
2.53056	805.053	825.69
2.5425	804.594	825.334
2.55444	804.132	824.977
2.56637	803.669	824.618
2.57831	803.204	824.256
2.59025	802.736	823.893
2.60218	802.267	823.528
2.61412	801.795	823.161
2.62606	801.321	822.792
2.63799	800.846	822.42
2.64993	800.368	822.047
2.66187	799.887	821.672
2.6738	799.405	821.295
2.68574	798.921	820.916
2.69768	798.434	820.535
2.70961	797.946	820.152
2.72155	797.455	819.767
2.73349	796.962	819.38
2.74542	796.467	818.991
2.75736	795.97	818.6
2.7693	795.471	818.207
2.78123	794.969	817.812
2.79317	794.466	817.415
2.80511	793.96	817.016
2.81704	793.452	816.615
2.82898	792.942	816.212
2.84092	792.43	815.807
2.85285	791.916	815.4
2.86479	791.4	814.991
2.87673	790.881	814.579
2.88866	790.361	814.166
2.9006	789.838	813.751
2.91254	789.313	813.333
2.92447	788.786	812.914
2.93641	788.257	812.492
2.94835	787.726	812.069
2.96028	787.192	811.643
2.97222	786.656	811.215
2.98416	786.119	810.786
2.99609	785.579	810.354
3.00803	785.037	809.92
3.01997	784.493	809.484
3.0319	783.947	809.046
3.04384	783.398	808.606
3.05577	782.848	808.163
3.06771	782.295	807.719
3.07965	781.74	807.273
3.09158	781.183	806.824
3.10352	780.624	806.373
3.11546	780.063	805.921
3.12739	779.499	805.466
3.13933	778.934	805.009
3.15127	778.366	804.55
3.1632	777.797	804.089
3.17514	777.225	803.625
3.18708	776.651	803.16
3.19901	776.075	802.693
3.21095	775.496	802.223
3.22289	774.916	801.751
3.23482	774.334	801.277
3.24676	773.749	800.801
3.2587	773.162	800.323
3.27063	772.573	799.843
3.28257	771.982	799.361
3.29451	771.389	798.876
3.30644	770.794	798.39
3.31838	770.197	797.901
3.33032	769.598	797.41
3.34225	768.996	796.917
3.35419	768.392	796.422
3.36613	767.787	795.925
3.37806	767.179	795.426
3.39	766.569	794.924
3.40194	765.957	794.42
3.41387	765.343	793.915
3.42581	764.727	793.407
3.43775	764.109	792.897
3.44968	763.488	792.384
3.46162	762.866	791.87
3.47356	762.241	791.353
3.48549	761.615	790.835
3.49743	760.986	790.314
3.50937	760.355	789.791
3.5213	759.723	789.266
3.53324	759.088	788.739
3.54518	758.451	788.209
3.55711	757.812	787.678
3.56905	757.171	787.144
3.58099	756.528	786.608
3.59292	755.883	786.07
3.60486	755.236	785.53
3.6168	754.587	784.988
3.62873	753.935	784.444
3.64067	753.282	783.897
3.65261	752.627	783.349
3.66454	751.97	782.798
3.67648	751.31	782.245
3.68842	750.649	781.69
3.70035	749.986	781.132
3.71229	749.32	780.573
3.72423	748.653	780.012
3.73616	747.984	779.448
3.7481	747.312	778.882
3.76004	746.639	778.314
3.77197	745.964	777.744
3.78391	745.287	777.172
3.79585	744.607	776.597
3.80778	743.926	776.021
3.81972	743.243	775.442
3.83166	742.558	774.862
3.84359	741.871	774.279
3.85553	741.182	773.694
3.86747	740.491	773.107
3.8794	739.798	772.517
3.89134	739.103	771.926
3.90327	738.406	771.333
3.91521	737.708	770.737
3.92715	737.007	770.139
3.93908	736.305	769.539
3.95102	735.6	768.937
